time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-06T00:52:40.205Z,61.5167,-141.1543,0,1,ml,,,,0.45,ak,ak20332986,2018-11-13T23:20:16.978Z,"174km E of Chitina, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-05T23:42:38.652Z,60.1441,-141.4205,0,1.4,ml,,,,0.87,ak,ak20332962,2018-11-15T00:20:24.594Z,"56km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-05T02:38:19.227Z,60.2261,-141.2701,0,1.2,ml,,,,0.81,ak,ak20359327,2018-11-15T00:18:12.179Z,"66km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-04T23:34:50.202Z,60.1558,-141.3847,0,1.6,ml,,,,0.33,ak,ak20326217,2018-11-10T02:29:02.821Z,"59km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-04T07:13:29.473Z,60.1498,-141.4132,0,1.4,ml,,,,0.48,ak,ak20322327,2018-11-10T02:28:23.691Z,"57km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-03T00:38:57.331Z,60.148,-141.4072,0,1.3,ml,,,,0.76,ak,ak20316518,2018-11-12T22:56:29.647Z,"57km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-02T23:41:59.640Z,59.9228,-140.861,0,1.3,ml,,,,0.62,ak,ak20316210,2018-11-08T16:01:03.983Z,"76km NW of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-02T06:12:14.826Z,59.9392,-139.3371,0,1.4,ml,,,,0.55,ak,ak20311695,2018-11-08T16:00:25.389Z,"48km NNE of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-02T04:45:16.581Z,60.1545,-141.3283,0,1.7,ml,,,,0.36,ak,ak20311684,2018-11-08T16:00:22.035Z,"62km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-02T01:48:30.492Z,59.9241,-139.4355,0,1.5,ml,,,,0.41,ak,ak20311191,2018-11-08T16:00:14.615Z,"45km NNE of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-01T23:31:09.211Z,60.1462,-141.3645,0,1.2,ml,,,,0.55,ak,ak20310456,2018-11-06T18:54:17.065Z,"59km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-01T20:32:51.932Z,60.1212,-140.8665,0,1.1,ml,,,,0.53,ak,ak20309901,2018-11-06T18:54:09.491Z,"87km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-01T14:19:15.247Z,60.2471,-141.245,0,1.5,ml,,,,0.31,ak,ak20308816,2018-11-06T18:53:55.787Z,"68km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-01T09:13:16.148Z,60.1704,-141.3164,0,1,ml,,,,0.35,ak,ak20308463,2018-11-06T18:53:40.449Z,"63km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-01T07:10:37.770Z,59.9322,-141.3198,1.6,2.5,ml,,,,0.58,ak,ak20308292,2018-11-28T08:29:44.040Z,"63km ESE of Cape Yakataga, Alaska",ice quake,,0.2,,,reviewed,ak,ak
2018-11-01T06:27:44.068Z,59.9791,-139.5028,0,1.4,ml,,,,0.4,ak,ak20308290,2018-11-06T18:53:34.427Z,"49km NNE of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-11-01T05:01:59.527Z,60.1072,-141.3791,0,1.3,ml,,,,0.39,ak,ak20308121,2018-11-06T18:53:29.357Z,"58km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-31T23:48:24.091Z,60.1603,-141.4247,0,1.1,ml,,,,0.67,ak,ak20307499,2018-11-09T23:55:54.943Z,"56km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-31T19:23:04.612Z,60.1716,-141.2955,0,1,ml,,,,0.8,ak,ak20306930,2018-11-09T23:55:38.209Z,"64km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-31T19:03:08.024Z,60.1191,-141.4391,0,1.3,ml,,,,0.64,ak,ak20306920,2018-11-09T23:55:37.165Z,"55km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-31T16:40:16.559Z,60.1555,-141.2925,0,1.4,ml,,,,0.81,ak,ak20306762,2018-11-09T23:55:28.433Z,"64km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-31T10:33:47.029Z,60.2092,-141.29,0,1,ml,,,,0.84,ak,ak20306326,2018-11-09T23:54:21.199Z,"65km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-31T10:28:09.722Z,60.1899,-141.4302,0,1.2,ml,,,,0.62,ak,ak20306325,2018-11-09T23:54:20.049Z,"57km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-31T09:09:53.287Z,60.1462,-141.3868,0,1.2,ml,,,,0.77,ak,ak20306302,2018-11-09T23:54:14.256Z,"58km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-31T08:17:23.528Z,60.2122,-141.3491,0,1.2,ml,,,,0.46,ak,ak20306164,2018-11-09T23:54:12.570Z,"62km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-31T03:34:19.343Z,60.108,-141.3558,0,1.1,ml,,,,0.5,ak,ak20305955,2018-11-09T23:53:48.007Z,"60km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-31T01:47:54.329Z,60.1386,-141.4782,0,1.1,ml,,,,0.62,ak,ak20305824,2018-11-09T23:53:39.708Z,"53km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-30T00:27:22.672Z,61.5049,-141.121,0,1,ml,,,,0.69,ak,ak20303835,2018-11-08T02:05:26.559Z,"175km NNE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-30T00:14:02.372Z,60.0066,-139.3684,0,1.4,ml,,,,0.58,ak,ak20303834,2018-10-30T19:20:30.604Z,"55km NNE of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-29T09:14:38.307Z,60.3997,-139.0752,0,1.3,ml,,,,0.43,ak,ak20301018,2018-11-03T23:03:36.581Z,"94km WSW of Haines Junction, Canada",ice quake,,0,,,reviewed,ak,ak
2018-10-29T07:29:49.188Z,60.2546,-141.3171,0,1.2,ml,,,,0.58,ak,ak20321169,2018-11-03T23:03:30.275Z,"65km ENE of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-28T23:00:16.166Z,60.043,-141.5376,0,1.8,ml,,,,0.5,ak,ak20298013,2018-11-05T03:58:42.943Z,"49km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2018-10-28T12:32:09.858Z,59.9657,-139.3978,0,1.4,ml,,,,0.67,ak,ak20295262,2018-11-05T03:57:22.496Z,"50km NNE of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
