time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2013-02-19T16:57:05.020Z,61.27,-42.444,10,4.8,mb,213,43.7,,0.82,us,us2013lvdu,2014-11-07T01:50:09.816Z,"197km NE of Nanortalik, Greenland",earthquake,,0,,143,reviewed,us,us
2013-02-16T02:16:05.660Z,52.698,-34.569,10,4.4,mb,58,98.7,,0.62,us,usp000jzcf,2014-11-07T01:50:08.220Z,"Reykjanes Ridge",earthquake,,,,19,reviewed,us,us
2013-02-15T23:59:33.740Z,52.635,-34.467,10.3,4.5,mb,76,98.8,,0.96,us,usp000jzcc,2014-11-07T01:50:08.151Z,"Reykjanes Ridge",earthquake,,4.8,,35,reviewed,us,us
2013-02-15T17:50:35.800Z,52.658,-34.515,10,4.7,mb,153,62,,0.69,us,usc000f7xl,2014-11-07T01:50:07.993Z,"Reykjanes Ridge",earthquake,,,,101,reviewed,us,us
2013-02-05T16:38:01.090Z,55.463,-35.018,1.6,4.9,mb,204,37.9,,0.76,us,us2013lgal,2014-11-07T01:50:00.782Z,"Reykjanes Ridge",earthquake,,11.9,,143,reviewed,us,us
2013-02-01T11:31:23.110Z,81.422,-3.869,10,4.1,mb,46,65,,1.16,us,usp000jyxx,2014-11-07T01:49:58.360Z,"north of Svalbard",earthquake,,,,7,reviewed,us,us
2013-01-29T00:43:02.840Z,76.575,8.343,10,4,mb,26,76.6,,1.21,us,usp000jyvq,2014-11-07T01:49:54.253Z,"Svalbard region",earthquake,,,,1,reviewed,us,us
2013-01-24T21:23:02.640Z,53.108,-35.181,10.4,4.6,mb,96,70.5,,0.84,us,us2013kucn,2014-11-07T01:49:53.096Z,"Reykjanes Ridge",earthquake,,4.3,,46,reviewed,us,us
2013-01-21T18:15:23.260Z,60.772,-43.972,10,4.5,mb,36,119.6,,0.8,us,usc000f0em,2014-11-07T01:49:52.198Z,"94km NE of Nanortalik, Greenland",earthquake,,,,4,reviewed,us,us
2013-01-21T00:34:13.120Z,53.976,-35.062,10,4.6,mb,77,141.8,,1.1,us,usp000jyn9,2014-11-07T01:49:52.058Z,"Reykjanes Ridge",earthquake,,,,42,reviewed,us,us
2013-01-20T23:53:14.400Z,53.972,-35.119,9.8,4.5,mb,36,141.8,,0.86,us,usp000jyn7,2014-11-07T01:49:52.009Z,"Reykjanes Ridge",earthquake,,4.6,,5,reviewed,us,us
2013-01-20T23:32:22.460Z,53.873,-35.127,10,5.5,mwc,328,52,,0.91,us,usp000jyn6,2014-11-07T01:49:51.958Z,"Reykjanes Ridge",earthquake,,,,,reviewed,us,gcmt
2013-01-20T21:42:45.010Z,53.846,-35.559,10,4.8,mb,29,68.6,,1.19,us,usp000jymy,2014-11-07T01:49:51.908Z,"Reykjanes Ridge",earthquake,,,,5,reviewed,us,us
2013-01-20T21:40:31.200Z,53.992,-35.11,10,4.9,mb,363,26.4,,1.04,us,usp000jymx,2014-11-07T01:49:51.869Z,"Reykjanes Ridge",earthquake,,,,291,reviewed,us,us
2013-01-20T21:26:27.650Z,53.978,-35.045,10,5,mb,348,26.4,,1.03,us,usp000jymw,2014-11-07T01:49:51.844Z,"Reykjanes Ridge",earthquake,,,,278,reviewed,us,us
2013-01-20T21:25:06.230Z,53.971,-35.058,10,4.7,mb,251,51.9,,0.97,us,usp000jymv,2014-11-07T01:49:51.826Z,"Reykjanes Ridge",earthquake,,,,185,reviewed,us,us
2013-01-20T21:22:35.740Z,53.931,-34.963,10,4.4,mb,38,69.9,,1.07,us,usp000jymu,2014-11-07T01:49:51.823Z,"Reykjanes Ridge",earthquake,,,,9,reviewed,us,us
2013-01-16T09:53:03.420Z,61.025,-28.13,10,4.5,mb,46,141.9,,0.94,us,usp000jyfx,2014-11-07T01:49:50.752Z,"Iceland region",earthquake,,,,25,reviewed,us,us
2012-12-19T03:30:28.190Z,60.04,-29.377,10,4.3,mb,27,145.1,,1.21,us,usp000jx4m,2014-11-07T01:49:37.733Z,"Reykjanes Ridge",earthquake,,,,5,reviewed,us,us
2012-12-12T10:58:28.980Z,54.134,-34.975,10,4.6,mb,57,117.2,,0.78,us,usp000jwvq,2014-11-07T01:49:35.717Z,"Reykjanes Ridge",earthquake,,,,28,reviewed,us,us
2012-12-03T09:17:20.620Z,73.439,7.446,10,4.3,mb,84,63,,1.05,us,usp000jwcw,2014-11-07T01:49:31.712Z,"Greenland Sea",earthquake,,,,20,reviewed,us,us
2012-11-30T20:07:15.970Z,83.762,-3.103,10,4.7,mb,113,51.4,,1.01,us,usp000jw9m,2014-11-07T01:49:27.943Z,"north of Svalbard",earthquake,,,,59,reviewed,us,us
2012-11-29T02:23:58.660Z,70.928,-6.652,10,4.6,mb,93,93.6,,1.27,us,usp000jw7b,2014-11-07T01:49:27.437Z,"Jan Mayen Island region",earthquake,,,,41,reviewed,us,us
2012-11-26T00:03:49.810Z,75.6,-97.791,10,4,mb,29,43.9,,1.39,us,usp000jw2k,2014-11-07T01:49:26.399Z,"Bathurst Island region, Nunavut, Canada",earthquake,,,,14,reviewed,us,us
2012-11-20T05:52:10.650Z,54.289,-35.133,10,4.3,mb,35,97,,1.08,us,usp000jvvc,2014-11-07T01:49:24.598Z,"Reykjanes Ridge",earthquake,,,,6,reviewed,us,us
2012-11-11T01:43:57.120Z,51.666,16.163,5,4.3,mb,55,41,,0.95,us,usp000jvby,2014-11-07T01:49:20.501Z,"Poland",earthquake,,,,1,reviewed,us,us
2012-11-01T06:33:37.100Z,71.96,-0.088,10,4.5,mb,104,54.8,,1.09,us,usp000juvs,2014-11-07T01:49:15.801Z,"Jan Mayen Island region",earthquake,,,,49,reviewed,us,us
2012-10-29T14:54:53.190Z,80.7,-3.405,10,4.9,mb,120,40.6,,0.85,us,usp000juqt,2014-11-07T01:49:11.444Z,"north of Svalbard",earthquake,,,,74,reviewed,us,us
2012-10-25T11:19:54.860Z,60.659,-43.983,10,4.6,mb,144,69.2,,0.61,us,usp000jue8,2014-11-07T01:49:08.618Z,"western Greenland",earthquake,,,,97,reviewed,us,us
